X,Y,gid,Name,description,OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
-71.0007284689096,42.3828471256261,91,,,7909,Bayswater Street,Massport,,6,East Boston,1.70395628,,Special District,Urban Wilds & Natural Areas,NULL,,N,X,,,0,0,74225.6555175781,3858.3110851573,,INFO_Reallocation From Dept
-71.0330407553577,42.3803170500922,97,,,7915,Putnam Square,City of Boston,A97,1,East Boston,0.26354042,,Open Space District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,11622.7426757812,474.594085652793,249,PARK_Maintenance_Region 1
-71.0370425196196,42.3721484869309,98,,,7916,Paris Street Playground,City of Boston,A97,3,East Boston,0.79449789,121 Paris Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,34608.9438476562,889.172429681509,226,PARK_Maintenance_Region 1
-71.0335635055818,42.3657003747139,99,,,7917,Brophy Park,City of Boston,A97,3,East Boston,0.77383094,Opposite 195 Webster Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Belmont Square,,0,0,34084.6669921875,773.872962672703,033,PARK_Maintenance_Region 1
-71.0324331186241,42.3659560162465,100,,,7918,Sumner & Lamson Street Playground,City of Boston,A97,3,East Boston,0.48357588,Opposite 492 Sumner Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,20849.0986328125,617.092144765378,296,PARK_Maintenance_Region 1
-71.0364500370313,42.3658231014675,101,,,7919,Joe Ciampa Garden,BNAN_TTOR,Land Trust,5,East Boston,0.22171011,,Open Space District,Community Gardens,NULL,,N,,Marginal St. Gdns,,0,0,9784.93701171875,397.564138602728,,INFO_Reallocation From Dept
-71.0294275663435,42.3831922538972,102,,,7920,Condor Street Beach I,City of Boston,A97/LWCF/Ch91/W,6,East Boston,2.74,300 Condor St.,Open Space District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,,,0,0,119514.577636719,1928.25429290825,,PARK_Maintenance_Region 1
-71.0197619258854,42.3805945835818,103,,,7921,Festa Field,Massport,,3,East Boston,0.99445051,,Special District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,43319.0344238281,841.569810002868,,INFO_Reallocation From Dept
-71.0398365497066,42.3792344539836,104,,,7922,Eagle Hill Memorial Park Garden,BNAN_TTOR,Land Trust,5,East Boston,0.15315481,,Residential District,Community Gardens,NULL,,N,,,,0,0,6671.5419921875,326.935205028807,,INFO_Reallocation From Dept
-71.0378118608314,42.3693946640677,105,,,7923,East Boston Greenway,City of Boston,A97/WPA,2,East Boston,2.61096403,144 Marginal Str.,Residential District,"Parkways, Reservations & Beaches",BPRD,,X,X,,,0,0,152528.735351562,5457.49537581961,097,PARK_Maintenance_Region 1
-71.0133507344881,42.3833353425603,106,,,7924,Dom Savio Athletic Field,Private,,3,East Boston,3.11070765,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,135504.834472656,1801.65082952322,,INFO_Reallocation From Dept
-71.0971787290515,42.3465286547673,107,,,7925,Fenway Park Field,Private,,3,Fenway/Kenmore,2.78,,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,Baseball Field at Fenway Park,,0,0,121268.337890625,1376.70645053609,,INFO_Reallocation From Dept
-71.0877031792069,42.3448762416323,108,,,7926,Symphony Community Park,City of Boston,A97,3,Fenway/Kenmore,0.49679593,Edgerly Road btwn Norway and Burbank Sts.,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Morville Park,,0,0,20803.8413085938,777.079467880363,298,PARK_Maintenance_Region 3
-71.0879571604844,42.3462673621513,109,,,7927,Edgerly Road Playground,City of Boston,A97,3,Fenway/Kenmore,0.1081164,6 Edgerly Road,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,5366.2255859375,301.10438339279,099,PARK_Maintenance_Region 3
-71.0893578785016,42.3429717919341,110,,,7928,Symphony Road Garden,BNAN_TTOR,Land Trust,5,Fenway/Kenmore,0.29788615,,Residential District,Community Gardens,NULL,,N,,,,0,0,12976.1516113281,492.493104577451,,INFO_Reallocation From Dept
-71.0938976170972,42.3379014625869,111,,,7929,Wentworth Field,Private,,3,Fenway/Kenmore,2.98150699,,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,129876.753173828,1603.72462095928,,INFO_Reallocation From Dept
-71.1031537872522,42.3371596178133,112,,,7930,Oscar Tugo Circle,City of Boston,,1,Fenway/Kenmore,0.05755321,,Residential District,"Malls, Squares & Plazas",NULL,,N,X,,,0,0,2507.05810546875,195.253336046526,,PARK_Maintenance_Ground Maintenance
-71.0939159073224,42.3489743500868,113,,,7931,Commonwealth Avenue Mall II,City of Boston,A97,1,Fenway/Kenmore,0.98,"Commonwealth Ave btwn Charlesgate West & Kenmore St, nr Kenmore T Station",Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Commonwealth Ave Mall (west of Charlesgate),BPRD,0,0,42294.2834472656,1209.0559066899,063,PARK_Maintenance_Region 1
-71.0915976413341,42.3411279036809,114,,,7932,Stony Brook Sewer Easement,Private,Sewer Easement,1,Fenway/Kenmore,0.28868284,,Residential District,"Malls, Squares & Plazas",NULL,Private,N,X,Forsyth School Path,BWSC,0,0,13623.4614257812,557.019712685243,,INFO_Reallocation From Dept
-71.0870508499663,42.3436659443033,115,,,7933,Harry Ellis Dickson Park,City of Boston,,1,Fenway/Kenmore,0.08351658,,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,,N,X,,PWD,0,0,3649.33325195312,292.355414030202,,PARK_Maintenance_Ground Maintenance
-70.9379426834573,42.3268130955268,116,,,7934,Gallops Island,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Harbor Islands,25.09405975,,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR,,X,X,,,0,0,1093116.67675781,5244.11469036086,,INFO_Reallocation From Dept
-70.9291140366705,42.3300718324247,117,,,7935,Lovells Island,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Harbor Islands,60.95521299,,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR,,X,X,,,0,0,2655256.28540039,9198.68766911137,,INFO_Reallocation From Dept
-70.9283153270925,42.3199262927646,118,,,7936,Georges Island,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Harbor Islands,40.45201012,,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR,,X,X,,,0,0,1762120.88867188,5702.87600757485,,INFO_Reallocation From Dept
-70.8921720857079,42.3528508024301,119,,,7937,Green Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,1.74734212,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,76115.5766601562,1091.09519713797,,INFO_Reallocation From Dept
-70.8942380322273,42.3457349386443,120,,,7938,Little Calf Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,0.81175344,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,35360.6091308594,742.370898838389,,INFO_Reallocation From Dept
-70.8963363860108,42.3408227395847,121,,,7939,Calf Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,22.42221171,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,976728.906738281,4398.55105380262,,INFO_Reallocation From Dept
-70.8783571659608,42.3419410792593,122,,,7940,Outer Brewster Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,20.11554453,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,876248.697998047,4527.31994813662,,INFO_Reallocation From Dept
-70.8884234947327,42.3389232070293,123,,,7941,Middle Brewster Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,13.64915484,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,594567.755371094,3861.63500348509,,INFO_Reallocation From Dept
-70.8965557330739,42.3324949347076,124,,,7942,Great Brewster Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,23.93567723,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,1042656.63598633,5473.60492221694,,INFO_Reallocation From Dept
-70.8828809666928,42.3302503644133,125,,,7943,Shag Rocks,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,1.31981442,,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,57492.1389160156,1060.76126636174,,INFO_Reallocation From Dept
-70.8910750545881,42.3279570538462,127,,,7945,Little Brewster Island,United States of America,Ch91/WPA,6,Harbor Islands,3.12413852,,Commercial/Office/Business District,Urban Wilds & Natural Areas,US Coast Guard,,N,,,USCG,0,0,136089.893798828,1664.73105917287,,INFO_Reallocation From Dept
-71.0345126902654,42.3341028799803,237,,,8059,Union Burying Ground,City of Boston,Ch114S7/A97,4,South Boston,0.12115745,Opposite 655 East Fifth Str.,Residential District,Cemeteries & Burying Grounds,BPRD,,X,X,,,0,0,5240.97314453125,310.860489577693,307,PARK_Cemetery Maintenance Request
-71.0110666702006,42.3151451616266,128,,,7946,Thompson Island,Private,A97/CR,2,Harbor Islands,169.87273194,"Boston Harbor, west of Harbor Point, Dorchester",Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR/NPS,Private,X,L,,,0,0,7399787.75708008,15923.2918950223,,INFO_Reallocation From Dept
-70.9561135637787,42.3122059732766,129,,,7947,Rainsford Island,City of Boston,Ch91/WPA,2,Harbor Islands,21.6523638,,Commercial/Office/Business District,"Parkways, Reservations & Beaches",NULL,,N,X,,,0,0,728999.9921875,6827.78051033322,,INFO_Reallocation From Dept
-70.9624510416505,42.3505083016928,130,,,7948,Deer Island,MWRA,Ch91/WPA,2,Harbor Islands,91.32779604,,Commercial/Office/Business District,"Parkways, Reservations & Beaches",NULL,NULL,N,X,,MWRA,0,0,3978309.45727539,23526.7703945223,,INFO_Reallocation From Dept
-71.1264474066894,42.2485789211563,142,,,7960,Amatucci Playground,City of Boston,A97,3,Hyde Park,0.44867941,Opposite 1661 Hyde Park Ave.,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,20293.1999511719,613.118107000837,007,PARK_Maintenance_Region 4
-70.9928689890601,42.3042700694902,131,,,7949,Moon Island,City of Boston,Ch91/WPA,2,Harbor Islands,54.08510359,,Open Space & Residential Districts,"Parkways, Reservations & Beaches",NULL,,N,,,,0,0,2355988.99731445,13367.5993096588,,INFO_Reallocation From Dept
-71.1334561638613,42.2562286589565,132,,,7950,Connell Fields/Hickey Courts,Commonwealth of Massachusetts,A97,3,Hyde Park,4.1483742,,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,Smith Pond Playground,,0,0,731043.538574219,3936.99876361308,,INFO_Reallocation From Dept
-71.1235012519086,42.2706491459917,133,,,7951,Weider Park,Commonwealth of Massachusetts,A97,3,Hyde Park,6.91931115,,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,Sherrin&Dale St.,,0,0,299833.947509766,2275.1505751297,,INFO_Reallocation From Dept
-71.1271065837261,42.2705028237017,134,,,7952,Monterey Hilltop I,City of Boston,A97,6,Hyde Park,4.12374269,,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,Beechmont Footpath,BCC,0,0,182255.645751953,2694.47114640899,,PARK_Maintenance_Region 4
-71.1276366602257,42.2703584348415,135,,,7953,Monterey Hilltop II,Private,,6,Hyde Park,0.10408992,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,4961.45288085938,459.198007204749,,INFO_Reallocation From Dept
-71.0664798896785,42.2906500260772,250,,,8072,Rev. Loesch Family Park,City of Boston,A97,3,Dorchester,2.25259606,Opposite 21 Wainwright Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Cronin/Wainwright Park,,0,0,98078.5541992188,1250.41788794667,257,PARK_Maintenance_Region 2
-71.1234259132794,42.267200563096,136,,,7954,Sherrin Woods I,City of Boston,LWCF/A97/WPA,6,Hyde Park,23.81339751,,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,,,0,0,1043137.4128418,5549.27060549977,,PARK_Maintenance_Ground Maintenance
-71.1125490842416,42.2757756115105,137,,,7955,Oak Lawn Cemetery,Private,,4,Hyde Park,10.40684866,,Commercial/Office/Business District,Cemeteries & Burying Grounds,NULL,,N,,,,0,0,264782.526611328,2409.1776232954,,INFO_Reallocation From Dept
-71.1119193909118,42.2609426356207,138,,,7956,Doyle Playground,Commonwealth of Massachusetts,A97,3,Hyde Park,0.94486646,,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,,,0,0,41159.115234375,1303.27073151844,,INFO_Reallocation From Dept
-71.1063006371845,42.2610905765561,139,,,7957,Match Charter School Campus,Private,WPA,7,Hyde Park,1.14,50 Poydras Street,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N,,,,0,0,49302.1298828125,1826.9472247027,,INFO_Reallocation From Dept
-71.1162232947311,42.2568985754346,140,,,7958,West Street,City of Boston,A97,6,Hyde Park,2.53280629,,Industrial District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,,,0,0,109132.350830078,1403.20927267341,,PARK_Maintenance_Ground Maintenance
-71.122191036319,42.2602250114638,141,,,7959,Dell Rock I,City of Boston,A97,6,Hyde Park,1.3,,Residential District,Urban Wilds & Natural Areas,BPRD,BPRD,X,X,,BPRD,0,0,56817.2976074219,1085.06595065513,084,PARK_Maintenance_Ground Maintenance
-71.1252326088847,42.244092223925,143,,,7961,Moynihan Playground,Commonwealth of Massachusetts,A97,3,Hyde Park,7.18571325,,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,,,0,0,313015.234375,2601.67760916547,,INFO_Reallocation From Dept
-71.1347816631534,42.2395859679295,144,,,7962,Iacono/Readville Playground,City of Boston,A97,3,Hyde Park,4.91402344,159 Readville Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,214058.666748047,2079.80246358243,160,PARK_Maintenance_Region 4
-71.1318884577686,42.2348100553777,145,,,7963,Camp Meigs,Commonwealth of Massachusetts,A97/ACEC,3,Hyde Park,2.86583949,,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,,,0,0,124838.188476562,1506.55642338047,,INFO_Reallocation From Dept
-71.1323959281476,42.2374459135808,146,,,7964,Jeremiah Hurley Memorial Park,City of Boston,A97,1,Hyde Park,0.07,0 (Zero) Wolcott Square,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Wolcott Square,BPRD,0,0,3178.46899414062,251.582571513187,166,PARK_Maintenance_Ground Maintenance
-71.1360584602635,42.2487096211193,147,,,7965,Stony Brook Recreation Complex,Commonwealth of Massachusetts,A97,3,Hyde Park,27.39,Corner Turtle Pond Parkway & River Street,Residential District,"Parks, Playgrounds & Athletic Fields",DCR,,X,X,Kelly/Factory Hill (Lawler)/Bajko/Olsen,,0,0,1193277.17419434,5359.04328775517,,INFO_Reallocation From Dept
-71.1149186885665,42.246057306588,148,,,7966,Williams Square,City of Boston,A97,1,Hyde Park,0.03805675,Opposite 131 Williams Ave.,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,,BPRD,0,0,1657.78198242188,190.541351582852,321,PARK_Maintenance_Ground Maintenance
-71.0767036205838,42.3295755665933,220,,,8042,Bynoe Park,City of Boston,A97,3,Roxbury,2.67,Between Orchard Park & Adams St.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,"Edna V. Bynoe Park; Orchard Park",,0,0,116521.503662109,1417.62710580536,100,PARK_Maintenance_Region 5
-71.1218716506041,42.2522345065334,149,,,7967,Dana Avenue Urban Wild I,Commonwealth of Massachusetts,A97,6,Hyde Park,0.81968055,,Industrial District,Urban Wilds & Natural Areas,DCR,,X,X,,,0,0,33855.7888183594,1276.89330566925,,INFO_Reallocation From Dept
-71.1346205760298,42.2462266662735,150,,,7970,Mother Brook Reservation,Commonwealth of Massachusetts,A97,2,Hyde Park,30.39060995,,Residential District,"Parkways, Reservations & Beaches",DCR,,X,X,Mill Pond Reservation,,0,0,1323838.5045166,8917.91579794515,,INFO_Reallocation From Dept
-71.1132835818449,42.2737442233276,151,,,7971,Oak Lawn Golf Range,Private,,7,Hyde Park,22.92,467-487 Cummins Highway,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,Barry's Quarry,,0,0,998466.128662109,5211.89882101524,,INFO_Reallocation From Dept
-71.0991575244152,42.3330838610529,152,,,7972,Mission Hill Playground,City of Boston,A97,3,Jamaica Plain,2.68681793,60 Smith Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Sheehy-Smith Playground,,0,0,120257.588867188,1560.42452886145,199,PARK_Maintenance_Region 3
-71.0983769695275,42.331182793649,153,,,7973,Gibbons Playground,City of Boston,A97,3,Jamaica Plain,0.11,10 Sewall Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Delle Avenue Playground,,0,0,4569.10546875,285.677634664303,133,PARK_Maintenance_Region 3
-71.1044958966601,42.3223660869913,154,,,7974,Mozart Street Playground,City of Boston,A97,3,Jamaica Plain,0.8062696,28 Mozart Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Holland Plgd,,0,0,35121.728515625,768.172462759641,209,PARK_Maintenance_Region 3
-71.1065915875664,42.3184627292149,155,,,7975,Paul Gore/Beecher Street Garden,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.50768117,,Open Space District,Community Gardens,NULL,,N,,,,0,0,22114.9860839844,630.837074863941,,INFO_Reallocation From Dept
-71.1068293556393,42.318115863579,156,,,7976,Beecher Street Play Area,City of Boston,A97,3,Jamaica Plain,0.1742426,105 Paul Gore Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,7590.142578125,362.77450041075,019,PARK_Maintenance_Region 3
-71.1360989188569,42.3043011647725,157,,,7978,Lawrence Farm,Private,AP/Ch61A (Part),6,Jamaica Plain,41.7049113,,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,Trustees of Reservations,Private,X,,Allandale Farm,,0,0,1792884.03295898,6409.12742560061,,INFO_Reallocation From Dept
-71.0908507319005,42.3299579323511,221,,,8043,John Eliot Square,City of Boston,,1,Roxbury,0.07440906,,Residential District,"Malls, Squares & Plazas",NULL,BPRD,N,X,,PWD,0,0,5771.49609375,407.848930501159,,PARK_Maintenance_Ground Maintenance
-71.1157757825981,42.3094678371984,158,,,7979,Soldier's Monument,City of Boston,A97,1,Jamaica Plain,0.13268804,,Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,N,,BPRD,0,0,5779.99365234375,344.482519917212,341,PARK_Maintenance_Region 3
-71.1077148627914,42.3216322771399,159,,,7980,Forbes Street Garden,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.37078302,,Residential District,Community Gardens,NULL,,N,,,,0,0,16151.5964355469,521.042854604753,,INFO_Reallocation From Dept
-71.0979809862365,42.3328916614051,160,,,7981,Tobin Community Center Garden,City of Boston,,5,Jamaica Plain,0.2966297,,Institutional District,Community Gardens,NULL,,N,,,,0,0,12921.4196777344,493.023934648074,,PARK_Maintenance_Ground Maintenance
-71.1076009204336,42.3077089221211,161,,,7982,English H.S. Athletic Fields,City of Boston,,3,Jamaica Plain,7.63320583,144 McBride Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,,BPS,0,0,332508.357910156,3592.43958004584,107,PARK_Maintenance_Region 3
-71.107496789384,42.3111786321017,162,,,7983,Johnson Park II,City of Boston,A97,3,Jamaica Plain,0.17063559,,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,DCR,N,X,,,0,0,7433.01635742188,567.290656140767,,INFO_Reallocation From Dept
